loan_id,customer_id,loan_type,principal_amount,interest_rate,loan_status,start_date,end_date
703447,8293,Personal,274198.36,20.52,Defaulted,2016-04-01,2021-01-28
703448,7657,Mortgage,1353066.91,22.81,Active,2019-01-06,2023-04-02
703449,9895,Personal,931080.47,17.28,Active,2022-01-04,2025-06-23
703450,3194,Personal,492870.88,19.04,Closed,2017-05-02,2022-07-12
703451,5399,SME,454335.7,15.72,Active,2023-02-11,2024-05-21
703452,9002,Personal,360757.32,26.95,Active,2019-10-26,2023-12-11
703453,1863,SME,2227318.22,24.01,Active,2016-07-29,2023-01-12
703454,1356,SME,663175.49,16.99,Closed,2015-01-06,2017-01-03
703455,8900,Personal,589718.07,19.42,Active,2019-11-10,2024-02-14
703456,5770,Personal,576935.25,18.24,Active,2021-08-10,2024-05-26
703457,1575,Personal,820331.11,13.18,Active,2022-10-31,2023-12-17
703458,537,Personal,180885.89,15.36,Active,2021-04-22,2024-01-01
703459,1688,Personal,581169.12,21.52,Active,2021-05-29,2028-02-21
703460,9141,SME,609272.58,19.94,Closed,2016-06-06,2022-11-02
703461,8223,Personal,111765.48,12.79,Closed,2016-09-21,2023-06-05
703462,6592,Personal,1228581.24,13.36,Active,2022-11-19,2026-08-01
703463,8023,SME,1478900.42,21.41,Active,2015-10-22,2018-11-24
703464,5949,Personal,1165001.23,13.08,Active,2021-01-28,2027-10-12
703465,8866,Mortgage,346998.31,15.91,Active,2016-11-25,2023-01-01
703466,4562,SME,479903.12,21.6,Active,2015-03-17,2017-07-06
703467,2513,Mortgage,708981.54,12.56,Active,2016-01-05,2018-11-01
703468,187,Mortgage,308856.31,23.68,Active,2022-11-19,2024-05-20
703469,46,Personal,611635.83,14.75,Active,2018-12-05,2021-10-15
703470,8992,SME,263621.2,17.37,Active,2015-05-26,2019-01-30
703471,3988,SME,1498776.46,18.22,Closed,2016-10-04,2022-04-21
703472,5841,Mortgage,34725.96,17.11,Active,2016-11-19,2019-03-20
703473,7643,Personal,334491.5,16.18,Closed,2022-09-03,2026-11-18
703474,8824,SME,430826.24,16.21,Active,2015-10-03,2022-03-18
703475,6266,Mortgage,289998.48,17.7,Active,2022-03-11,2024-10-30
703476,8276,SME,994009.8,12.49,Active,2019-04-24,2021-06-10
703477,1920,Personal,3156184.24,15.85,Active,2015-08-27,2017-02-21
703478,4310,Personal,532744.15,14.33,Active,2020-04-30,2025-05-11
703479,9211,Personal,332219.96,17.26,Closed,2023-03-09,2024-09-17
703480,2759,Personal,220079.81,22.24,Closed,2021-01-04,2026-09-20
703481,98,Personal,734789.73,27.11,Active,2021-10-08,2028-06-09
703482,4590,Mortgage,430996.58,27.64,Active,2023-01-09,2029-01-21
703483,2118,Mortgage,1022868.14,20.55,Closed,2022-11-18,2027-03-19
703484,5489,Personal,3249931.1,17.02,Active,2018-12-05,2019-12-23
703485,7406,SME,752838.62,23.99,Defaulted,2019-03-08,2025-11-30
703486,4162,Mortgage,220242.29,19.62,Active,2020-07-27,2023-10-07
703487,6134,Personal,197459.0,26.43,Closed,2019-04-09,2024-08-29
703488,1956,Personal,317693.06,12.79,Defaulted,2015-12-16,2020-12-20
703489,1089,Mortgage,1331990.93,20.48,Active,2019-05-29,2025-03-18
703490,5388,Mortgage,434077.8,22.76,Defaulted,2021-11-13,2027-01-30
703491,7449,SME,1180139.78,24.97,Active,2021-04-22,2024-09-12
703492,9137,Mortgage,119728.09,22.18,Active,2017-11-21,2020-07-12
703493,2718,SME,919057.73,17.53,Defaulted,2015-01-06,2016-02-13
703494,2196,Personal,371499.12,12.27,Active,2020-02-22,2023-04-07
703495,5315,Mortgage,285176.64,20.6,Active,2020-12-26,2022-07-06
703496,9579,Mortgage,695521.57,24.4,Active,2022-07-12,2028-05-21
703497,8347,Personal,1497060.83,25.42,Active,2018-09-28,2021-11-04
703498,9956,SME,808792.46,25.27,Active,2019-03-16,2022-06-28
703499,694,Mortgage,455860.77,22.39,Active,2020-08-19,2025-04-07
703500,3748,Personal,208472.09,22.45,Active,2018-07-06,2023-01-18
703501,6648,SME,883228.22,12.83,Active,2018-07-28,2025-04-18
703502,2763,Personal,966969.35,23.69,Active,2017-12-30,2024-08-04
703503,3192,Mortgage,270558.36,24.43,Active,2017-03-19,2021-09-17
703504,2238,SME,140662.06,21.75,Closed,2017-07-25,2019-01-26
703505,7482,Mortgage,96820.07,26.69,Active,2021-08-28,2027-07-16
703506,248,SME,312835.28,24.74,Closed,2019-12-23,2021-11-22
703507,9885,SME,144689.37,22.97,Active,2017-06-22,2019-11-08
703508,5528,Personal,248218.16,16.31,Active,2023-03-07,2029-09-25
703509,8473,Personal,406328.67,19.36,Active,2019-06-06,2022-04-23
703510,846,Personal,199043.25,14.28,Active,2017-07-24,2021-07-20
703511,8606,Personal,1174173.8,24.3,Closed,2017-05-20,2022-12-01
703512,995,Personal,1010145.28,25.42,Active,2017-09-16,2020-01-21
703513,4634,SME,428460.14,19.03,Active,2021-08-23,2025-03-04
703514,9042,Personal,533813.48,20.71,Closed,2017-04-22,2019-09-02
703515,3025,Mortgage,1403629.08,20.1,Active,2023-01-26,2026-03-15
703516,6306,Personal,183606.39,18.08,Active,2021-12-12,2023-01-19
703517,2970,Personal,226590.16,18.6,Active,2016-01-11,2021-05-07
703518,2973,Mortgage,839318.95,20.32,Closed,2021-09-07,2025-05-25
703519,4216,Mortgage,225723.49,12.06,Active,2018-08-06,2023-12-11
703520,6413,SME,470037.27,22.29,Active,2021-11-15,2027-12-09
703521,9850,Personal,951655.37,15.29,Active,2017-11-19,2023-01-19
703522,6293,Personal,738981.27,19.27,Active,2021-11-23,2024-08-11
703523,3310,Personal,150492.23,26.5,Active,2017-01-12,2018-03-29
703524,7916,Mortgage,2215928.06,24.08,Active,2020-07-01,2023-05-03
703525,2721,SME,407743.13,20.78,Active,2015-04-09,2019-06-24
703526,1176,Personal,665817.41,25.52,Active,2020-09-22,2022-01-07
703527,6423,SME,855432.64,21.41,Active,2020-10-07,2022-05-29
703528,6180,Personal,417634.59,26.78,Closed,2016-10-23,2020-07-05
703529,2543,SME,175583.44,18.42,Active,2020-08-27,2022-05-31
703530,2826,SME,258203.18,14.56,Closed,2015-11-17,2022-09-12
703531,4689,Mortgage,895006.45,16.73,Active,2021-12-08,2026-11-12
703532,2611,Personal,477178.19,15.39,Active,2019-02-06,2021-09-21
703533,5085,SME,1133231.19,13.56,Defaulted,2020-08-07,2022-07-21
703534,319,Personal,594436.67,21.74,Closed,2016-01-23,2020-04-07
703535,2050,SME,1022160.31,22.21,Active,2020-03-26,2026-03-18
703536,826,Personal,553340.1,27.23,Active,2016-12-31,2023-09-29
703537,9668,Personal,288540.09,18.98,Closed,2020-10-12,2022-01-22
703538,9645,Mortgage,98405.16,24.3,Closed,2016-03-04,2022-10-26
703539,5663,Personal,305998.63,12.98,Active,2017-10-02,2018-11-14
703540,9311,SME,159179.58,27.43,Closed,2017-01-13,2019-02-12
703541,6194,Mortgage,215756.47,26.9,Closed,2018-09-07,2022-10-28
703542,9514,Personal,2212674.95,25.49,Active,2017-04-03,2019-07-25
703543,3714,Mortgage,472727.47,26.44,Active,2023-02-02,2028-04-13
703544,5808,Mortgage,221423.88,27.07,Closed,2017-11-01,2021-10-19
703545,6484,SME,1222476.54,12.98,Active,2020-04-23,2024-10-26
703546,6835,Personal,268313.27,17.0,Closed,2016-09-16,2019-07-27
703547,9278,Personal,747157.88,12.68,Active,2015-07-27,2016-09-26
703548,6382,Mortgage,128020.44,17.36,Active,2018-06-01,2022-07-01
703549,897,SME,386421.33,14.94,Active,2021-01-19,2023-02-12
703550,2538,Mortgage,246416.17,24.97,Active,2020-04-15,2024-11-19
703551,1995,Personal,343169.35,25.29,Defaulted,2015-10-24,2022-04-04
703552,5008,Personal,194214.78,25.0,Active,2015-01-04,2020-06-04
703553,5406,SME,210627.94,25.42,Active,2021-12-23,2026-01-29
703554,321,Personal,693972.65,27.57,Defaulted,2022-07-24,2024-08-14
703555,7849,Mortgage,231956.74,20.43,Active,2021-04-04,2024-12-17
703556,6805,Personal,201530.44,23.24,Active,2016-08-09,2021-01-22
703557,5957,Personal,1111163.46,27.88,Defaulted,2016-02-05,2020-12-21
703558,5285,Personal,123889.29,12.34,Active,2020-10-06,2022-07-25
703559,8914,Mortgage,804452.24,22.98,Active,2023-03-18,2025-05-15
703560,4186,Personal,730255.47,16.7,Active,2020-12-15,2024-07-18
703561,9566,SME,275615.91,15.01,Closed,2021-07-09,2026-01-12
703562,2899,Personal,290381.44,15.7,Active,2016-01-24,2018-05-30
703563,9274,Personal,498944.44,23.3,Active,2018-08-30,2022-07-19
703564,4214,Personal,312988.27,16.12,Closed,2017-04-03,2018-12-09
703565,9541,Personal,1367287.23,13.44,Defaulted,2022-07-13,2024-02-17
703566,7494,SME,707773.24,26.92,Active,2017-05-27,2019-03-29
703567,2508,Personal,323691.14,20.64,Active,2015-04-26,2019-12-22
703568,4732,Personal,772985.02,17.55,Active,2019-12-10,2026-06-15
703569,368,Personal,855432.37,19.01,Active,2019-04-09,2024-07-31
703570,3637,Mortgage,1275542.42,18.34,Active,2023-02-15,2025-09-20
703571,7194,Mortgage,347926.2,23.63,Active,2015-03-18,2016-07-14
703572,2884,Mortgage,750970.54,14.78,Active,2023-02-19,2028-09-30
703573,8550,SME,732790.72,24.8,Active,2015-09-23,2021-08-31
703574,2023,SME,750637.61,21.71,Closed,2016-01-09,2022-09-28
703575,2489,Personal,352314.41,27.05,Active,2015-11-28,2022-09-27
703576,587,SME,244654.01,15.33,Defaulted,2018-06-15,2020-07-19
703577,5553,Personal,155657.86,22.85,Active,2016-06-25,2021-11-10
703578,9742,Mortgage,124212.26,19.39,Closed,2015-07-07,2020-04-05
703579,8925,Personal,354017.03,24.92,Active,2017-04-07,2022-11-26
703580,2349,Personal,883013.99,25.8,Active,2016-01-08,2020-03-25
703581,8955,SME,184484.88,22.99,Closed,2021-11-14,2027-11-12
703582,4930,Personal,303951.01,20.19,Active,2023-01-01,2024-03-06
703583,7245,Mortgage,924162.49,21.49,Defaulted,2018-02-06,2022-08-06
703584,7278,Mortgage,82262.24,26.44,Closed,2016-02-23,2021-03-31
703585,15,SME,163645.48,23.25,Closed,2016-09-24,2023-01-05
703586,765,Mortgage,1126788.35,21.69,Closed,2022-04-25,2025-09-05
703587,3297,Personal,123296.79,23.46,Active,2019-07-13,2024-11-20
703588,9503,SME,884868.32,26.88,Active,2021-03-10,2025-02-15
703589,9779,SME,350846.33,25.16,Closed,2016-08-06,2021-08-21
703590,1621,Personal,526654.27,21.08,Active,2018-02-23,2021-07-04
703591,4817,Mortgage,93977.08,24.93,Active,2021-03-29,2022-04-15
703592,54,Personal,702669.29,20.12,Active,2018-07-31,2021-05-28
703593,5372,SME,336426.87,27.55,Active,2016-02-02,2018-07-06
703594,4722,Personal,115607.29,18.32,Active,2019-10-31,2020-12-05
703595,2062,Personal,1915940.34,24.1,Active,2015-03-10,2020-06-10
703596,805,Mortgage,96613.51,12.7,Active,2018-03-09,2023-10-04
703597,3667,Personal,233965.76,24.94,Defaulted,2015-07-01,2021-09-25
703598,4027,Mortgage,330387.61,21.64,Closed,2019-12-05,2026-05-22
703599,5647,Mortgage,358150.63,14.9,Defaulted,2016-08-22,2022-08-19
703600,5092,Mortgage,101475.22,12.28,Active,2017-10-14,2023-03-01
703601,5789,Personal,344159.92,21.73,Active,2019-05-15,2021-10-12
703602,7601,Personal,1246472.94,18.88,Defaulted,2018-04-18,2022-07-25
703603,4925,Mortgage,432628.35,23.15,Active,2016-12-30,2020-09-18
703604,252,SME,412830.43,12.65,Closed,2020-12-26,2024-01-21
703605,6106,SME,337404.19,12.03,Active,2020-07-09,2024-05-10
703606,8879,Personal,472959.27,19.01,Defaulted,2021-07-21,2024-10-04
703607,209,SME,285198.71,16.75,Defaulted,2018-12-17,2022-01-31
703608,814,SME,216331.78,25.93,Active,2021-12-19,2025-12-24
703609,6640,SME,571430.96,27.62,Closed,2016-04-08,2018-10-05
703610,7766,Mortgage,204546.87,24.39,Active,2015-05-21,2020-01-21
703611,4132,Personal,185471.09,22.06,Active,2022-01-13,2024-09-21
703612,5810,Mortgage,1086155.79,27.46,Active,2018-10-05,2023-10-24
703613,5957,Mortgage,361177.18,23.33,Active,2020-07-17,2027-03-23
703614,1787,Personal,677656.42,20.31,Closed,2019-07-24,2020-08-05
703615,7077,SME,526476.79,25.67,Active,2021-12-25,2027-11-27
703616,287,Personal,120286.45,13.95,Active,2017-08-05,2023-02-18
703617,7295,SME,379393.26,27.07,Closed,2020-02-09,2025-07-28
703618,4572,Mortgage,241891.1,27.56,Active,2015-08-05,2018-12-21
703619,9378,Personal,334808.15,20.38,Closed,2020-11-16,2022-02-20
703620,1398,Personal,568523.72,24.7,Defaulted,2019-06-12,2020-11-11
703621,8921,Mortgage,331703.89,23.45,Closed,2016-07-16,2019-02-20
703622,1913,Personal,755853.47,13.43,Closed,2022-09-21,2026-08-07
703623,5575,SME,893074.14,17.66,Active,2021-07-19,2026-02-27
703624,27,SME,1884791.28,19.74,Defaulted,2021-04-15,2022-09-08
703625,9810,Mortgage,576077.22,27.83,Active,2019-12-30,2024-05-01
703626,528,Personal,278254.32,23.51,Active,2020-04-02,2026-06-27
703627,1162,Mortgage,435960.15,13.07,Active,2016-06-11,2019-01-18
703628,380,Personal,281903.53,13.16,Active,2017-04-10,2019-08-05
703629,6722,Personal,1210518.9,25.21,Active,2016-06-07,2020-11-11
703630,7791,Mortgage,355817.22,21.43,Active,2016-02-05,2019-09-30
703631,2701,Personal,255767.22,21.16,Active,2019-03-29,2025-05-17
703632,7639,SME,519196.87,14.57,Active,2017-01-08,2021-11-23
703633,9799,Personal,1043198.28,12.74,Closed,2017-07-15,2022-03-23
703634,1177,Personal,1421925.89,18.1,Defaulted,2021-12-30,2023-09-06
703635,348,SME,564321.95,18.03,Closed,2015-01-28,2016-07-03
703636,3330,SME,1824937.59,23.0,Closed,2022-09-18,2029-05-03
703637,8245,Mortgage,1396209.72,26.91,Active,2018-08-30,2020-08-16
703638,3116,Personal,56209.99,22.65,Active,2017-12-16,2021-03-02
703639,4366,SME,1549191.98,26.74,Defaulted,2015-05-09,2018-05-12
703640,5548,Personal,299503.4,22.35,Active,2019-04-16,2021-04-17
703641,6523,Mortgage,1868349.49,25.4,Active,2023-02-26,2025-07-24
703642,3302,Personal,690411.22,15.08,Active,2017-06-26,2023-08-06
703643,3315,Personal,240745.57,25.02,Closed,2019-04-22,2023-09-05
703644,2202,SME,288451.85,14.59,Active,2021-06-20,2028-03-01
703645,7997,SME,285107.57,21.6,Active,2017-10-05,2023-07-04
703646,8500,Mortgage,214711.07,21.11,Active,2019-12-08,2024-09-27
703647,3506,SME,445403.64,26.03,Closed,2018-07-13,2024-02-08
703648,7747,SME,1027024.19,14.94,Closed,2015-02-12,2017-05-06
703649,4356,Personal,660558.81,17.13,Active,2019-10-06,2021-10-07
703650,4878,SME,649536.75,16.08,Active,2018-05-17,2023-04-29
703651,3648,Personal,335107.76,27.08,Closed,2020-05-06,2021-06-26
703652,3185,SME,365090.5,26.43,Closed,2022-12-17,2027-12-20
703653,4798,Personal,527074.19,14.62,Active,2017-07-12,2021-03-25
703654,7662,SME,293564.99,15.99,Active,2017-06-27,2019-01-17
703655,7130,Personal,256795.42,25.57,Closed,2017-04-27,2020-08-16
703656,5307,Personal,943692.06,22.67,Active,2017-05-06,2023-10-10
703657,8677,Mortgage,140478.31,13.46,Active,2020-02-09,2025-07-08
703658,827,SME,1929225.9,27.2,Active,2016-07-22,2021-12-26
703659,2380,Personal,94678.05,12.0,Active,2021-03-17,2027-08-12
703660,4446,SME,578826.24,24.95,Closed,2015-08-16,2020-06-11
703661,3178,Personal,419738.35,21.77,Active,2016-01-22,2017-10-10
703662,3397,Mortgage,247210.94,16.48,Active,2017-01-15,2019-03-27
703663,2146,Personal,666546.8,25.08,Defaulted,2018-04-21,2020-12-25
703664,9039,Mortgage,2565840.13,14.27,Active,2019-04-15,2022-09-24
703665,8838,Personal,611511.52,27.35,Active,2022-08-28,2029-05-05
703666,725,SME,184185.12,20.46,Active,2015-06-21,2021-03-17
703667,2223,Mortgage,1302948.93,18.39,Active,2015-02-04,2020-02-05
703668,2186,SME,658874.8,21.3,Closed,2020-06-18,2021-11-17
703669,3778,Personal,580266.63,16.74,Active,2022-01-05,2025-11-02
703670,3922,Personal,250615.94,20.08,Active,2015-03-31,2020-09-12
703671,5264,Personal,498809.03,16.22,Closed,2020-03-31,2021-04-03
703672,7422,Personal,378166.96,21.96,Closed,2017-03-15,2021-09-24
703673,7103,SME,505261.44,20.6,Defaulted,2016-05-22,2021-07-10
703674,518,Personal,738133.06,17.29,Active,2015-10-09,2021-03-15
703675,8847,Mortgage,1452249.85,23.43,Closed,2019-11-24,2021-07-12
703676,2164,Personal,955095.26,19.64,Active,2019-01-14,2020-06-03
703677,4096,Mortgage,750104.75,16.1,Defaulted,2019-08-08,2025-03-07
703678,5409,Personal,496586.61,22.33,Active,2018-06-18,2023-06-09
703679,2182,Personal,377904.67,21.25,Active,2017-10-20,2019-10-10
703680,8200,Personal,1026570.77,24.93,Defaulted,2020-06-17,2025-04-28
703681,1687,Mortgage,598441.24,26.27,Active,2021-09-15,2028-06-25
703682,626,SME,851398.24,12.6,Active,2023-01-31,2025-07-05
703683,2003,Mortgage,1003243.34,20.96,Active,2018-03-12,2022-10-21
703684,4526,Personal,362745.17,19.73,Closed,2016-02-13,2021-12-30
703685,9611,Personal,740932.0,17.98,Active,2022-04-22,2027-09-20
703686,8739,Personal,2195738.81,23.38,Active,2017-05-23,2021-08-13
703687,377,Personal,2703909.13,23.54,Closed,2022-08-04,2023-12-01
703688,2561,Personal,138201.9,22.36,Active,2022-03-05,2028-01-23
703689,8202,Personal,351442.8,15.36,Active,2020-12-09,2023-10-29
703690,11,Personal,338311.33,22.49,Defaulted,2016-12-01,2021-01-17
703691,1325,SME,619633.98,15.64,Closed,2016-10-03,2023-03-25
703692,2241,SME,323541.57,13.91,Active,2021-04-14,2027-09-29
703693,4390,SME,359784.45,13.71,Active,2022-08-02,2025-07-27
703694,5282,SME,588719.87,24.28,Active,2016-09-23,2021-03-23
703695,5325,Personal,232358.4,21.8,Active,2017-10-13,2024-01-15
703696,4576,Personal,42661.83,18.58,Active,2021-09-10,2025-07-31
703697,1277,Personal,629792.77,21.68,Active,2021-06-01,2026-12-18
703698,8466,Personal,1360612.42,23.08,Closed,2016-11-05,2018-07-04
703699,6254,Personal,205467.44,15.71,Active,2021-07-21,2026-04-18
703700,8590,Personal,151955.21,19.5,Closed,2021-06-10,2023-09-29
703701,6870,SME,667741.58,12.82,Active,2016-06-19,2019-04-18
703702,5047,Mortgage,172272.18,26.17,Closed,2016-05-18,2018-08-10
703703,1346,SME,261184.37,18.45,Active,2016-03-23,2021-09-03
703704,284,Personal,108395.41,17.25,Active,2020-11-17,2023-04-03
703705,6104,SME,328060.34,12.47,Closed,2019-05-03,2024-02-14
703706,6008,Personal,457658.25,15.98,Active,2017-01-29,2018-06-05
703707,1558,Mortgage,405882.48,25.18,Active,2021-01-03,2022-05-13
703708,1417,SME,353463.88,19.47,Active,2021-11-19,2023-11-06
703709,3142,Mortgage,77598.68,26.81,Closed,2019-03-28,2022-06-29
703710,5731,Personal,2091110.86,15.88,Active,2017-09-04,2021-11-12
703711,9698,Personal,200533.61,16.15,Active,2016-07-06,2018-03-20
703712,71,Personal,213057.78,18.07,Active,2015-08-26,2019-05-03
703713,3429,Personal,451540.93,12.59,Active,2016-04-24,2019-09-28
703714,335,Personal,1598279.89,20.41,Defaulted,2021-11-11,2024-08-27
703715,6398,SME,213759.67,18.33,Active,2021-03-03,2026-11-08
703716,5104,Personal,129526.5,15.9,Active,2015-01-29,2016-12-15
703717,4673,SME,112765.78,20.51,Active,2018-10-12,2022-12-24
703718,2605,SME,783952.83,17.91,Closed,2016-07-27,2021-03-23
703719,7936,Mortgage,241795.42,21.54,Active,2016-06-13,2018-08-25
703720,8291,Personal,674472.03,19.96,Defaulted,2021-05-26,2024-11-30
703721,1343,Personal,359928.03,24.28,Closed,2023-03-18,2029-02-05
703722,6435,Personal,103076.49,27.81,Active,2022-05-04,2026-08-01
703723,9451,SME,938584.11,23.81,Active,2019-11-27,2023-12-06
703724,6237,SME,1073595.67,25.65,Active,2015-02-13,2019-12-06
703725,1875,Personal,848932.48,19.79,Active,2016-10-21,2022-02-02
703726,4235,SME,356729.42,26.39,Closed,2018-09-30,2021-04-07
703727,3745,SME,504172.98,16.53,Closed,2016-02-07,2022-06-04
703728,6531,Personal,184972.74,14.98,Active,2015-05-06,2017-01-25
703729,9654,SME,2312210.88,21.41,Closed,2017-11-13,2021-02-07
703730,4423,SME,482564.45,21.83,Closed,2021-11-11,2028-02-28
703731,7143,Personal,895234.62,17.9,Closed,2021-05-13,2024-04-15
703732,7198,SME,208148.25,22.1,Active,2022-11-01,2029-08-26
703733,591,SME,248867.39,13.24,Active,2016-07-21,2019-12-02
703734,10000,SME,1250880.29,14.17,Active,2016-12-16,2022-11-20
703735,6820,Personal,230457.3,13.09,Defaulted,2023-02-26,2024-12-29
703736,550,Mortgage,330205.87,15.05,Defaulted,2022-12-16,2028-12-29
703737,1227,Personal,1227502.51,18.75,Closed,2022-02-23,2024-11-09
703738,3708,Mortgage,451338.31,27.2,Active,2015-10-22,2022-03-12
703739,632,Personal,730234.23,19.89,Active,2019-05-17,2023-04-20
703740,1047,Personal,132104.74,24.35,Defaulted,2018-07-30,2023-01-12
703741,812,Personal,557168.76,24.15,Active,2019-12-10,2021-10-28
703742,596,SME,689978.16,15.18,Active,2015-06-04,2017-01-15
703743,5078,Mortgage,440903.27,22.01,Active,2017-11-20,2023-11-09
703744,4399,SME,448073.35,17.66,Active,2018-07-07,2024-05-01
703745,6765,Personal,307504.29,24.37,Active,2016-08-31,2018-07-23
703746,8933,Mortgage,497076.47,18.43,Active,2018-11-16,2024-05-11
703747,9807,SME,544660.94,24.02,Active,2019-08-04,2026-03-26
703748,9030,Mortgage,108898.88,15.84,Active,2021-09-19,2022-11-25
703749,8028,Personal,284464.03,24.64,Active,2016-01-14,2020-06-12
703750,936,Personal,1207301.44,16.98,Closed,2016-10-20,2018-06-29
703751,7448,Mortgage,155820.26,21.06,Closed,2022-08-10,2027-04-27
703752,2089,Personal,205695.15,14.28,Closed,2019-07-26,2026-05-17
703753,3977,Personal,1511070.32,12.76,Active,2022-06-03,2027-01-26
703754,5993,Personal,2197580.08,20.32,Active,2019-05-13,2020-09-15
703755,3364,Personal,197962.07,22.66,Active,2020-02-19,2022-12-24
703756,1120,Personal,153712.09,27.5,Active,2019-08-03,2023-01-14
703757,7190,Mortgage,166079.45,18.09,Closed,2017-11-08,2023-03-22
703758,783,SME,181477.38,17.87,Closed,2015-12-09,2021-08-16
703759,696,Personal,420948.61,26.68,Active,2015-07-25,2019-09-08
703760,759,SME,493866.35,13.97,Active,2018-02-16,2019-05-06
703761,546,Mortgage,1107462.3,19.56,Closed,2016-10-03,2021-05-08
703762,6980,Personal,435137.34,20.93,Active,2017-07-28,2023-09-16
703763,5120,Personal,636171.39,27.58,Active,2019-04-24,2020-11-24
