card_id,account_id,card_type,card_status,issued_date
910930,103890,Credit,Blocked,2018-02-21
910931,111544,Debit,Active,2015-06-28
910932,114465,Debit,Active,2020-10-10
910933,111505,Debit,Active,2021-01-18
910934,101236,Debit,Active,2017-08-14
910935,112717,Debit,Active,2021-06-16
910936,103245,Debit,Active,2016-10-06
910937,107269,Debit,Active,2021-09-23
910938,101811,Debit,Active,2020-01-02
910939,105008,Debit,Active,2018-03-03
910940,101999,Debit,Active,2016-10-16
910941,113151,Debit,Active,2017-05-04
910942,113443,Debit,Blocked,2015-01-23
910943,102511,Debit,Active,2017-04-25
910944,103056,Debit,Active,2015-08-28
910945,109814,Debit,Active,2016-05-18
910946,102334,Credit,Active,2017-06-08
910947,103699,Debit,Active,2022-10-05
910948,102899,Debit,Active,2015-04-05
910949,110718,Debit,Active,2022-09-11
910950,101592,Debit,Active,2020-04-08
910951,112015,Debit,Active,2022-11-16
910952,101150,Debit,Active,2020-01-16
910953,110224,Debit,Blocked,2020-11-20
910954,113932,Debit,Active,2016-01-15
910955,106033,Debit,Active,2017-05-27
910956,104538,Debit,Active,2021-04-27
910957,103270,Debit,Active,2019-08-08
910958,106381,Debit,Active,2021-08-03
910959,111072,Debit,Active,2016-07-19
910960,112855,Debit,Active,2021-08-16
910961,109046,Debit,Active,2021-10-02
910962,112623,Debit,Active,2017-03-20
910963,103599,Debit,Active,2022-07-26
910964,113958,Debit,Active,2017-06-14
910965,102572,Debit,Active,2022-10-03
910966,105357,Debit,Active,2020-09-18
910967,108624,Debit,Active,2017-09-19
910968,107590,Debit,Active,2019-05-07
910969,106365,Debit,Active,2019-11-21
910970,105756,Credit,Active,2020-02-06
910971,111144,Debit,Active,2017-10-18
910972,101087,Debit,Active,2015-01-31
910973,103876,Debit,Active,2019-01-30
910974,110912,Credit,Active,2020-07-29
910975,113532,Debit,Active,2021-03-17
910976,110846,Debit,Active,2021-07-25
910977,104466,Debit,Active,2020-10-03
910978,100019,Debit,Active,2019-03-06
910979,109489,Debit,Active,2015-11-15
910980,100519,Debit,Active,2019-06-28
910981,100780,Debit,Active,2020-05-14
910982,110961,Debit,Active,2021-11-25
910983,111428,Credit,Active,2015-06-09
910984,108383,Credit,Active,2021-11-25
910985,101050,Debit,Active,2021-06-07
910986,102993,Debit,Blocked,2017-05-07
910987,107594,Debit,Active,2022-11-15
910988,104338,Debit,Active,2019-09-16
910989,110827,Credit,Active,2018-07-31
910990,105052,Debit,Active,2016-05-02
910991,102123,Debit,Active,2020-10-24
910992,113511,Debit,Active,2017-09-27
910993,111309,Debit,Active,2019-12-31
910994,111129,Debit,Active,2022-05-21
910995,107536,Debit,Active,2020-10-20
910996,113413,Debit,Blocked,2021-10-31
910997,101774,Debit,Blocked,2021-10-03
910998,101552,Debit,Active,2019-04-27
910999,106191,Debit,Active,2019-02-17
911000,105865,Debit,Active,2016-06-21
911001,109315,Debit,Active,2018-02-16
911002,108369,Debit,Active,2018-02-10
911003,105612,Debit,Active,2021-05-26
911004,112138,Credit,Active,2018-11-06
911005,106572,Debit,Active,2016-03-29
911006,103639,Debit,Blocked,2022-03-01
911007,106448,Debit,Active,2022-04-13
911008,110210,Debit,Active,2016-07-17
911009,104538,Debit,Active,2021-05-11
911010,104181,Debit,Active,2015-08-03
911011,109030,Debit,Active,2021-06-14
911012,111185,Debit,Active,2019-04-20
911013,107199,Credit,Blocked,2016-10-22
911014,102393,Debit,Active,2018-10-18
911015,110951,Debit,Active,2017-09-20
911016,112616,Debit,Active,2022-01-27
911017,103517,Debit,Active,2016-11-09
911018,109201,Credit,Active,2022-12-12
911019,101993,Debit,Active,2021-02-12
911020,103903,Debit,Active,2023-01-27
911021,106088,Debit,Active,2015-07-18
911022,114104,Credit,Active,2023-02-03
911023,114632,Debit,Active,2021-06-10
911024,112663,Debit,Active,2015-05-17
911025,104497,Debit,Active,2016-09-10
911026,109319,Credit,Active,2017-02-24
911027,111943,Debit,Active,2022-09-02
911028,111854,Debit,Active,2022-09-12
911029,101267,Debit,Active,2019-03-02
911030,109193,Debit,Active,2017-08-18
911031,102072,Debit,Blocked,2019-10-06
911032,102054,Debit,Active,2017-05-26
911033,106764,Debit,Active,2015-09-24
911034,109326,Debit,Active,2020-04-02
911035,104609,Credit,Active,2019-06-13
911036,107146,Debit,Active,2016-10-12
911037,107293,Debit,Active,2022-01-01
911038,100674,Debit,Active,2019-01-03
911039,106133,Debit,Active,2016-10-24
911040,102341,Debit,Active,2015-06-25
911041,109868,Debit,Active,2015-05-05
911042,114583,Debit,Active,2020-07-10
911043,102521,Debit,Active,2019-02-18
911044,104483,Debit,Active,2018-05-05
911045,108237,Debit,Active,2023-01-16
911046,112420,Debit,Active,2015-02-03
911047,101979,Debit,Active,2022-01-28
911048,107254,Debit,Active,2022-05-05
911049,102954,Debit,Active,2020-12-11
911050,113663,Debit,Active,2016-02-12
911051,114903,Debit,Active,2017-05-18
911052,110562,Debit,Active,2018-08-13
911053,110444,Debit,Active,2015-05-29
911054,105508,Debit,Active,2018-02-02
911055,110353,Debit,Active,2022-02-08
911056,107097,Debit,Active,2020-12-24
911057,114487,Credit,Active,2021-10-01
911058,110555,Credit,Active,2016-07-27
911059,105898,Debit,Active,2022-12-30
911060,106260,Debit,Blocked,2023-01-03
911061,111429,Debit,Active,2015-01-23
911062,111707,Debit,Active,2017-07-22
911063,106420,Debit,Active,2019-04-12
911064,114664,Debit,Active,2015-04-07
911065,110575,Debit,Active,2019-04-13
911066,113002,Debit,Active,2021-01-10
911067,108539,Debit,Active,2023-03-02
911068,103806,Debit,Blocked,2016-09-20
911069,106294,Debit,Blocked,2017-09-22
911070,113945,Debit,Active,2015-10-09
911071,110893,Debit,Active,2017-05-16
911072,113542,Debit,Active,2019-04-24
911073,110868,Debit,Active,2018-08-18
911074,113799,Debit,Active,2017-07-17
911075,105707,Debit,Active,2016-01-16
911076,102169,Debit,Active,2022-09-22
911077,110517,Debit,Active,2018-03-06
911078,108350,Debit,Blocked,2015-06-10
911079,108628,Debit,Active,2019-07-16
911080,105679,Debit,Active,2021-10-23
911081,106130,Debit,Active,2022-02-25
911082,102985,Debit,Active,2019-08-17
911083,111365,Debit,Active,2017-03-19
911084,114181,Debit,Active,2017-01-28
911085,111445,Credit,Active,2020-03-07
911086,106489,Debit,Active,2016-05-15
911087,111165,Debit,Active,2016-01-07
911088,112568,Debit,Active,2023-01-28
911089,108865,Debit,Active,2016-10-31
911090,108261,Debit,Active,2018-10-29
911091,105443,Credit,Active,2022-04-16
911092,113266,Debit,Blocked,2015-12-30
911093,102252,Debit,Active,2015-04-20
911094,111313,Credit,Active,2019-01-09
911095,103330,Debit,Active,2017-04-08
911096,101717,Credit,Active,2020-07-18
911097,102479,Debit,Blocked,2021-12-06
911098,108520,Debit,Active,2022-04-19
911099,109071,Debit,Active,2016-10-25
911100,104694,Debit,Active,2017-04-29
911101,108877,Debit,Active,2018-08-13
911102,114988,Credit,Active,2021-04-16
911103,110266,Credit,Active,2016-05-05
911104,106996,Debit,Active,2021-01-01
911105,103177,Debit,Active,2021-05-24
911106,113147,Debit,Active,2016-11-06
911107,106621,Debit,Active,2015-12-04
911108,106072,Debit,Active,2017-01-23
911109,113228,Debit,Active,2019-08-04
911110,107219,Debit,Active,2017-08-07
911111,100266,Debit,Active,2020-12-17
911112,102445,Debit,Active,2022-11-09
911113,111408,Credit,Active,2021-07-01
911114,107618,Debit,Active,2018-09-22
911115,112680,Debit,Active,2018-11-29
911116,109761,Debit,Active,2017-11-27
911117,106257,Credit,Active,2021-09-11
911118,112358,Debit,Blocked,2016-01-02
911119,104329,Debit,Active,2020-03-17
911120,102839,Debit,Active,2021-12-01
911121,102685,Debit,Active,2017-05-01
911122,104561,Debit,Active,2018-10-08
911123,108959,Credit,Active,2018-10-16
911124,106725,Debit,Active,2015-10-31
911125,111677,Credit,Active,2022-03-29
911126,100448,Debit,Active,2022-10-07
911127,100295,Credit,Active,2018-09-02
911128,100239,Debit,Active,2022-05-03
911129,100179,Debit,Active,2020-11-09
911130,104089,Debit,Active,2017-04-28
911131,107822,Debit,Active,2018-07-05
911132,108047,Debit,Active,2019-02-23
911133,103392,Debit,Active,2016-05-10
911134,110515,Debit,Active,2017-01-21
911135,104109,Credit,Active,2017-07-21
911136,105248,Debit,Active,2016-07-09
911137,113696,Debit,Active,2015-05-06
911138,113088,Debit,Active,2017-10-05
911139,106691,Credit,Active,2015-05-25
911140,113815,Debit,Blocked,2018-03-25
911141,102896,Debit,Active,2016-12-20
911142,112191,Debit,Active,2018-07-23
911143,105407,Debit,Active,2015-05-12
911144,107393,Debit,Active,2015-07-06
911145,110649,Debit,Active,2018-11-15
911146,111410,Debit,Active,2016-04-25
911147,106693,Debit,Active,2019-09-17
911148,108654,Debit,Active,2019-08-07
911149,112824,Debit,Active,2021-09-14
911150,112751,Credit,Active,2016-09-30
911151,101285,Debit,Active,2020-10-27
911152,112241,Debit,Blocked,2019-07-15
911153,110678,Debit,Active,2018-10-22
911154,104704,Debit,Blocked,2016-03-31
911155,103158,Debit,Active,2022-10-09
911156,108529,Debit,Active,2018-09-13
911157,103104,Debit,Active,2019-05-21
911158,105325,Debit,Active,2020-12-09
911159,110042,Debit,Active,2016-12-26
911160,113922,Debit,Active,2019-06-23
911161,111522,Debit,Active,2015-02-13
911162,112471,Debit,Active,2022-04-15
911163,108836,Debit,Active,2015-03-30
911164,104812,Debit,Active,2019-12-01
911165,101451,Debit,Blocked,2022-12-12
911166,114622,Debit,Active,2019-08-12
911167,110933,Debit,Active,2021-03-27
911168,111026,Debit,Active,2019-10-12
911169,114175,Credit,Active,2015-03-27
911170,107294,Credit,Active,2016-10-15
911171,103298,Debit,Active,2020-01-31
911172,105131,Debit,Active,2019-08-03
911173,105092,Credit,Active,2020-11-10
911174,112540,Debit,Active,2022-04-26
911175,110905,Debit,Active,2019-03-08
911176,104315,Debit,Active,2018-11-29
911177,112576,Debit,Active,2018-04-19
911178,108330,Debit,Active,2015-12-28
911179,102354,Debit,Active,2015-06-13
911180,111541,Debit,Active,2022-11-05
911181,103801,Debit,Active,2017-05-05
911182,107404,Debit,Active,2015-04-26
911183,102098,Debit,Active,2016-03-29
911184,108945,Debit,Active,2017-07-05
911185,104399,Debit,Active,2019-07-21
911186,104085,Debit,Active,2017-10-23
911187,112465,Debit,Active,2018-01-29
911188,112350,Debit,Active,2022-04-25
911189,103637,Debit,Active,2019-12-23
911190,106869,Credit,Active,2022-10-14
911191,108316,Debit,Active,2018-06-07
911192,113120,Debit,Active,2019-03-13
911193,103517,Credit,Active,2019-09-20
911194,110004,Debit,Active,2022-09-18
911195,110612,Debit,Active,2015-01-03
911196,114183,Debit,Active,2022-08-10
911197,112600,Debit,Active,2017-09-08
911198,102783,Debit,Active,2017-12-01
911199,103595,Credit,Active,2020-06-30
911200,112582,Credit,Active,2016-03-09
911201,107081,Debit,Active,2017-10-16
911202,105801,Debit,Active,2019-11-29
911203,108836,Debit,Active,2015-05-22
911204,102343,Debit,Active,2019-01-23
911205,110435,Debit,Active,2018-02-17
911206,111748,Debit,Active,2016-03-15
911207,112884,Debit,Active,2021-01-16
911208,104451,Debit,Active,2022-08-23
911209,106926,Debit,Active,2021-12-28
911210,107676,Debit,Active,2016-05-27
911211,108336,Debit,Active,2018-05-02
911212,111121,Credit,Active,2019-10-17
911213,112433,Debit,Active,2015-11-28
911214,102593,Debit,Active,2021-06-26
911215,113491,Credit,Active,2018-07-10
911216,100482,Debit,Active,2018-07-06
911217,109843,Debit,Active,2022-01-17
911218,110658,Debit,Active,2019-12-26
911219,110991,Debit,Blocked,2017-12-12
911220,111020,Debit,Active,2017-12-10
911221,101027,Debit,Active,2021-07-13
911222,113052,Debit,Active,2021-02-10
911223,112766,Debit,Active,2022-11-13
911224,106102,Debit,Active,2018-06-29
911225,108515,Debit,Active,2017-06-08
911226,104149,Debit,Active,2015-12-01
911227,112405,Debit,Active,2016-07-24
911228,109801,Debit,Active,2015-04-01
911229,102909,Debit,Active,2022-07-13
911230,107145,Debit,Active,2022-06-05
911231,108508,Debit,Blocked,2019-11-27
911232,107139,Debit,Active,2020-09-29
911233,103076,Debit,Active,2018-09-01
911234,107148,Debit,Active,2022-06-27
911235,107794,Debit,Active,2018-01-25
911236,106888,Debit,Active,2019-09-20
911237,109884,Debit,Active,2021-04-14
911238,101628,Debit,Active,2015-03-21
911239,109641,Debit,Active,2022-12-02
911240,101126,Debit,Blocked,2015-01-02
911241,108892,Debit,Blocked,2017-01-22
911242,113617,Debit,Active,2019-05-20
911243,105989,Debit,Active,2022-07-16
911244,112839,Debit,Active,2015-10-13
911245,107155,Debit,Active,2021-01-24
911246,108061,Debit,Blocked,2019-07-15
911247,110795,Debit,Active,2017-05-10
911248,108708,Debit,Active,2015-04-28
911249,114901,Debit,Active,2016-08-21
911250,107651,Debit,Active,2019-11-20
911251,105627,Debit,Active,2021-05-14
911252,108299,Credit,Blocked,2015-08-11
911253,114640,Debit,Active,2017-05-22
911254,103190,Debit,Active,2022-07-27
911255,103779,Debit,Active,2015-07-23
911256,100709,Debit,Active,2019-12-03
911257,109896,Debit,Blocked,2015-09-26
911258,109425,Debit,Active,2016-10-16
911259,105815,Debit,Active,2021-12-17
911260,112752,Debit,Active,2015-11-10
911261,105561,Debit,Active,2016-02-22
911262,108154,Debit,Active,2022-11-30
911263,110690,Credit,Active,2020-04-29
911264,100462,Debit,Active,2018-04-17
911265,111171,Debit,Active,2017-02-03
911266,103562,Debit,Active,2019-02-12
911267,114457,Debit,Active,2015-12-07
911268,103996,Debit,Active,2020-12-19
911269,110752,Debit,Active,2017-04-04
911270,112879,Credit,Active,2021-02-27
911271,105035,Credit,Active,2019-05-01
911272,110381,Debit,Active,2021-06-17
911273,103688,Debit,Active,2016-12-06
911274,101875,Debit,Active,2021-09-25
911275,111236,Debit,Active,2016-08-30
911276,106545,Debit,Active,2021-07-05
911277,105559,Debit,Active,2015-09-23
911278,103065,Debit,Active,2021-08-04
911279,109738,Debit,Active,2015-11-03
911280,101450,Debit,Active,2018-09-26
911281,112579,Debit,Active,2017-05-23
911282,108078,Debit,Active,2018-03-24
911283,111357,Debit,Active,2020-04-17
911284,106882,Debit,Active,2015-06-19
911285,111746,Debit,Active,2022-05-18
911286,100989,Debit,Active,2021-09-01
911287,106222,Debit,Active,2018-06-23
911288,106766,Debit,Active,2022-07-24
911289,114076,Credit,Blocked,2019-10-18
911290,112586,Debit,Active,2016-03-09
911291,112153,Debit,Active,2020-08-11
911292,110943,Debit,Active,2018-08-17
911293,101054,Credit,Active,2016-11-11
911294,107762,Debit,Blocked,2022-12-29
911295,101068,Debit,Active,2022-04-25
911296,113715,Debit,Active,2018-04-29
911297,112018,Debit,Active,2021-08-25
911298,112916,Debit,Active,2019-01-31
911299,106060,Debit,Active,2017-03-08
911300,101872,Credit,Active,2018-11-26
911301,111950,Debit,Active,2022-01-05
911302,103410,Debit,Active,2016-07-25
911303,107244,Debit,Active,2022-04-01
911304,114557,Credit,Active,2015-04-29
911305,112407,Debit,Active,2020-06-15
911306,102372,Debit,Active,2017-08-06
911307,104000,Debit,Active,2015-09-22
911308,105944,Credit,Active,2015-12-22
911309,105923,Debit,Active,2017-08-13
911310,113799,Debit,Active,2017-05-05
911311,113940,Debit,Active,2018-07-18
911312,110264,Credit,Active,2022-01-04
911313,107779,Debit,Active,2022-06-03
911314,114681,Debit,Active,2020-03-25
911315,102003,Debit,Active,2016-03-09
911316,102057,Debit,Blocked,2019-10-24
911317,114620,Debit,Active,2017-02-23
911318,101869,Debit,Active,2017-04-18
911319,104038,Debit,Active,2017-07-05
911320,100793,Debit,Active,2022-08-23
911321,111460,Debit,Active,2020-06-22
911322,113832,Debit,Active,2020-05-18
911323,114816,Debit,Blocked,2022-05-06
911324,102544,Debit,Active,2021-02-26
911325,104493,Debit,Active,2017-08-10
911326,113195,Debit,Active,2016-07-08
911327,110579,Debit,Active,2018-06-14
911328,108955,Debit,Active,2020-11-03
911329,110163,Debit,Active,2022-03-13
911330,114397,Debit,Active,2020-05-02
911331,109344,Debit,Active,2020-04-13
911332,102067,Debit,Blocked,2021-11-04
911333,110994,Credit,Active,2018-11-10
911334,102733,Debit,Blocked,2016-06-07
911335,110465,Debit,Active,2017-10-28
911336,111300,Credit,Blocked,2022-05-08
911337,110336,Credit,Active,2021-01-09
911338,114858,Debit,Active,2021-12-09
911339,103018,Credit,Active,2023-02-19
911340,106521,Debit,Active,2015-09-09
911341,104620,Debit,Active,2020-12-16
911342,111721,Debit,Active,2019-05-14
911343,109818,Credit,Active,2020-08-12
911344,107074,Debit,Active,2021-07-19
911345,106928,Debit,Active,2016-03-07
911346,110191,Debit,Active,2022-02-19
911347,108549,Credit,Active,2019-12-01
911348,114880,Debit,Active,2021-05-31
911349,102578,Debit,Active,2019-07-17
911350,113759,Debit,Active,2018-02-22
911351,101140,Debit,Active,2019-01-10
911352,106504,Credit,Active,2020-02-19
911353,113372,Credit,Active,2022-03-14
911354,104091,Credit,Active,2019-10-12
911355,101181,Debit,Active,2016-12-21
911356,112035,Debit,Active,2021-09-08
911357,102291,Debit,Active,2022-03-08
911358,112043,Credit,Active,2020-02-16
911359,110141,Debit,Active,2018-04-04
911360,112420,Debit,Active,2021-04-08
911361,104738,Credit,Active,2017-11-20
911362,105390,Debit,Active,2015-07-29
911363,107989,Debit,Active,2022-11-21
911364,111152,Debit,Active,2020-06-04
911365,101111,Debit,Active,2022-03-26
911366,109896,Credit,Active,2019-12-06
911367,106737,Credit,Active,2020-12-31
911368,100694,Debit,Blocked,2022-12-11
911369,102359,Debit,Active,2023-03-17
911370,110612,Debit,Active,2015-11-29
911371,103427,Debit,Active,2018-08-22
911372,109615,Debit,Active,2023-02-21
911373,110253,Debit,Active,2020-10-26
911374,109753,Debit,Active,2019-09-30
911375,109302,Debit,Active,2017-02-21
911376,108116,Credit,Active,2018-12-23
911377,101952,Debit,Blocked,2017-03-04
911378,109923,Debit,Active,2017-03-22
911379,113734,Debit,Active,2020-05-05
911380,112098,Credit,Active,2017-03-20
911381,108164,Credit,Active,2020-04-13
911382,109971,Debit,Active,2020-01-18
911383,103500,Debit,Active,2015-01-01
911384,109082,Debit,Active,2017-08-28
911385,100836,Debit,Active,2019-08-24
911386,105512,Debit,Active,2019-10-27
911387,106507,Debit,Active,2022-05-08
911388,105992,Credit,Active,2017-02-23
911389,106992,Debit,Active,2015-11-19
911390,108590,Debit,Active,2019-07-31
911391,101502,Credit,Active,2016-11-27
911392,114426,Debit,Active,2022-09-06
911393,110041,Debit,Active,2022-07-25
911394,102501,Debit,Active,2020-01-25
911395,112857,Credit,Active,2016-06-05
911396,102887,Debit,Active,2017-08-16
911397,114362,Debit,Active,2015-02-28
911398,105300,Debit,Active,2016-09-27
911399,105833,Debit,Active,2016-05-25
911400,109814,Debit,Active,2018-09-07
911401,107071,Credit,Active,2022-02-17
911402,109092,Debit,Active,2018-10-04
911403,107202,Debit,Active,2018-06-03
911404,100855,Debit,Active,2020-03-03
911405,106984,Debit,Active,2020-12-20
911406,108545,Debit,Active,2022-04-05
911407,100599,Debit,Active,2017-04-16
911408,107474,Debit,Active,2016-07-01
911409,103215,Debit,Active,2021-02-09
911410,106389,Debit,Active,2017-06-12
911411,113363,Debit,Active,2017-05-07
911412,113604,Debit,Active,2020-04-28
911413,103135,Debit,Active,2022-01-08
911414,100659,Debit,Active,2022-10-13
911415,107266,Debit,Active,2015-02-21
911416,110014,Debit,Active,2020-07-04
